Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
12843226,01/03/2009 12:00:00 AM,01/03/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12843326,01/03/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DSNY,A - Manhattan,Dirty Conditions,E11 Litter Surveillance,Sidewalk,,
12864506,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,, 50 ST,50 ST
12837247,01/02/2009 12:00:00 AM,12/30/2008 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12836107,01/02/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DSNY,BCC - Queens East,Snow,15S Re-Plow/Spread/Ice-Snow Cond.,Street,,
12836118,01/02/2009 12:00:00 AM,03/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12837308,01/02/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12836726,01/02/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12853357,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,,
12854243,01/05/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,118 40 ST E,40 ST E
12858085,01/06/2009 12:00:00 AM,09/13/2011 12:00:00 AM,DOE,Central - Department of Education,Registration and Transfers,Transfer,School,,
12856468,01/06/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,,
12829363,01/01/2009 12:00:00 AM,01/01/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12842754,01/03/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,1946 12 ST W,12 ST W
12837101,01/02/2009 12:00:00 AM,01/04/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
12854495,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12829298,01/01/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DSNY,BCC - Queens West,Snow,15I Street Condition Ice-Non Storm,Street, 91 AVENUE,91 AVENUE
12837641,01/02/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,, HOLLAND AVE,HOLLAND AVE
12853384,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12858590,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
12853390,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12837815,01/02/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,,
12854838,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,,
12838744,01/03/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,,,
12830481,01/02/2009 12:00:00 AM,01/18/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Harassment,,309 DEERWOOD BLVD STREET 309,DEERWOOD BLVD STREET 309
12829702,01/01/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,690 91 ST E,91 ST E
12839873,01/03/2009 12:00:00 AM,01/03/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,,
12855738,01/05/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12846698,01/04/2009 12:00:00 AM,01/04/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12837542,01/02/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Missing,,,
12854853,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12837564,01/02/2009 12:00:00 AM,12/26/2008 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Glassware Hanging,, FLUSHING MEADOWS PARK,FLUSHING MEADOWS PARK
12864471,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Damaged,, CENTRAL PARK,CENTRAL PARK
12864475,01/06/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, CENTRAL PARK,CENTRAL PARK
12837783,01/02/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12841923,01/03/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,88-009 257 ST,257 ST
12864481,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12848090,01/05/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Home Improvement Contractor License,,,
12853394,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12853378,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12848158,01/05/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,,,
12864567,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, LONG ISL EXPY,LONG ISL EXPY
12847303,01/04/2009 12:00:00 AM,01/04/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,,
12847330,01/04/2009 12:00:00 AM,01/04/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Post,,,
12847356,01/04/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,,
12856040,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
12855615,01/05/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Dayburning,,,
12853382,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12849524,01/05/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,General Street Vendor License,,,
12855670,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DEP,Department of Environmental Protection,Industrial Waste,Waterway-Sewage (IHA),,,
12879535,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,,
12855687,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,,
12854637,01/01/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12864589,01/06/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, CLEARVIEW EXPY,CLEARVIEW EXPY
12857813,01/06/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Amusement Arcade License,,,
12858248,01/06/2009 12:00:00 AM,03/08/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,,
12858734,01/06/2009 12:00:00 AM,02/04/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,330 HOFSTRA UNIVERSITY,HOFSTRA UNIVERSITY
12856148,01/05/2009 12:00:00 AM,01/26/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, BAY VIEW AVE,BAY VIEW AVE
12856162,01/05/2009 12:00:00 AM,03/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, VAN WYCK EXPY,VAN WYCK EXPY
12872895,01/07/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,, JHS67 PLGD LOUIS PASTEUR,JHS67 PLGD LOUIS PASTEUR
12844924,01/04/2009 12:00:00 AM,02/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12855748,01/05/2009 12:00:00 AM,01/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12855448,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,167-28 145 DRIVE,145 DRIVE
12854039,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12844298,01/04/2009 12:00:00 AM,02/25/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Highway,,
12855891,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
12855592,01/05/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12844220,01/04/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,General Street Vendor License,,,
12855815,01/05/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Door Open,,,
12846835,01/04/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12855822,01/05/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12855842,01/05/2009 12:00:00 AM,06/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Traffic Signal Light,,,
12862563,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12847785,01/05/2009 12:00:00 AM,03/18/2009 12:00:00 AM,DOE,Central - Department of Education,Teaching/Learning/Instruction,Home Schooling,School,,
12862046,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12873618,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12844584,01/04/2009 12:00:00 AM,01/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Animal in a Park,Dead Animal,Park,,
12865060,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,,
12873803,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Recreation Center,,
12864497,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,, SHORE RD PARK 1,SHORE RD PARK 1
12862858,01/06/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12862042,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12879386,01/08/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12864502,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Time Clock Maladjusted,, OWLS HEAD PARK,OWLS HEAD PARK
12864575,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Time Clock Maladjusted,, KISSENA CORRIDOR PARK,KISSENA CORRIDOR PARK
12862881,01/06/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12864560,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, CROSS ISL PKWY,CROSS ISL PKWY
12879393,01/08/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12864540,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, BKLYN QUEENS EXPY,BKLYN QUEENS EXPY
12864552,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, CROSS ISL PKWY,CROSS ISL PKWY
12864602,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk, BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD
12864705,01/06/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, SOUTH AVENUE,SOUTH AVENUE
12862382,01/04/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12879437,01/08/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12879462,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
12879529,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12864798,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12864814,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12864901,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12864916,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12882532,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12879571,01/08/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12864822,01/06/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,,
12865032,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,,
12865117,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12882530,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12869053,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12869054,01/07/2009 12:00:00 AM,03/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,,
12865152,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,
12881954,01/08/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,,
12880410,01/08/2009 12:00:00 AM,,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,2346 FLATBUSH AVENUE,FLATBUSH AVENUE
12870730,01/07/2009 12:00:00 AM,12/31/2008 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12881883,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, VAN WYCK EXPY,VAN WYCK EXPY
12870499,01/06/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12873194,01/07/2009 12:00:00 AM,12/16/2008 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, BELT PKWY,BELT PKWY
12873197,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
12870656,01/07/2009 12:00:00 AM,01/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12870714,01/07/2009 12:00:00 AM,01/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Leaning,,,
12873198,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, 15 ST E,15 ST E
12873075,01/05/2009 12:00:00 AM,01/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, QUEENS BOULEVARD,QUEENS BOULEVARD
12871536,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
12870750,01/07/2009 12:00:00 AM,12/31/2008 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12881887,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Time Clock Maladjusted,, JACK BREININGER PARK,JACK BREININGER PARK
12881895,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, ALLEY POND PARK,ALLEY POND PARK
12873125,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Highway Flooding (SH),,,
12873190,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, PROSPECT PARK,PROSPECT PARK
12873247,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,,
12883185,01/09/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,,,
12873217,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
12873314,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12873348,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12873458,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
12882048,01/08/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, LINDEN BOULEVARD,LINDEN BOULEVARD
12873586,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,,
12873587,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
12873595,01/07/2009 12:00:00 AM,11/11/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Post,,,
12873613,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12873630,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DSNY,Bronx 08,Missed Collection (All Materials),1 Missed Collection,Sidewalk,,
12882102,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,, STATEN ISL EXPY,STATEN ISL EXPY
12882388,01/08/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,,
12861907,01/06/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12861947,01/06/2009 12:00:00 AM,01/02/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12890814,01/09/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12897070,01/11/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Snow or Ice,Park,,
12890198,01/09/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Damaged,,,
12890820,01/09/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,,
12881877,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,, VAN WYCK EXPY,VAN WYCK EXPY
12896970,01/10/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
12875943,01/08/2009 12:00:00 AM,01/20/2009 12:00:00 AM,DOT,Department of Transportation,Ferry Inquiry,Lost and Found,Ferry,,
12881865,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,, SUNSET PARK,SUNSET PARK
12881904,01/08/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,,
12875213,01/08/2009 12:00:00 AM,01/23/2009 12:00:00 AM,DOE,Central - Department of Education,No Child Left Behind,Tutoring (SES),School,,
12882242,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Door Open,,,
12874513,01/08/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Stoop Line Stand License,,,
12882301,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,,
12879623,01/08/2009 12:00:00 AM,01/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12874644,01/08/2009 12:00:00 AM,01/24/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,PO BOX 1187,1187
12879610,01/08/2009 12:00:00 AM,01/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12879674,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12879697,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,276 119 ST W,119 ST W
12874570,01/08/2009 12:00:00 AM,02/04/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,,
12882582,01/09/2009 12:00:00 AM,04/10/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
12896810,01/09/2009 12:00:00 AM,01/13/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
12882911,01/09/2009 12:00:00 AM,01/12/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,,
12881184,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
12882177,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,,
