Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
15526414,12/17/2009 12:00:00 AM,12/22/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2735 SEDGWICK AVENUE,SEDGWICK AVENUE
12934379,01/15/2009 12:00:00 AM,01/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,491 LINCOLN AVENUE,LINCOLN AVENUE
13265258,02/27/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,154 WEST 27 STREET,WEST 27 STREET
15623208,12/30/2009 12:00:00 AM,01/21/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,1265 MORRISON AVENUE,MORRISON AVENUE
13903963,05/07/2009 12:00:00 AM,05/23/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Contract Dispute,,,
14221532,06/19/2009 12:00:00 AM,10/08/2009 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,1065 MANOR AVENUE,MANOR AVENUE
14229897,06/21/2009 12:00:00 AM,06/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,144 HALSEY STREET,HALSEY STREET
15419759,12/03/2009 12:00:00 AM,12/04/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,175-09 JAMAICA AVENUE,JAMAICA AVENUE
13744003,04/19/2009 12:00:00 AM,04/19/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,1358 EAST 28 STREET,EAST 28 STREET
13200465,02/19/2009 12:00:00 AM,02/21/2009 12:00:00 AM,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,76-20 97 AVENUE,97 AVENUE
14711103,08/24/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,3 SHERWOOD PLACE,SHERWOOD PLACE
14159632,06/11/2009 12:00:00 AM,06/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,230 PRESIDENT STREET,PRESIDENT STREET
13510989,04/06/2009 12:00:00 AM,04/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,
14779214,08/31/2009 12:00:00 AM,09/01/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
15551972,12/20/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,564 WEST 189 STREET,WEST 189 STREET
13816505,04/28/2009 12:00:00 AM,05/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,141 ST MARKS PLACE,ST MARKS PLACE
14492611,07/29/2009 12:00:00 AM,08/11/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,205 WEST 54 STREET,WEST 54 STREET
15621790,12/30/2009 12:00:00 AM,01/01/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,180 LINDEN BOULEVARD,LINDEN BOULEVARD
13300592,03/05/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,22-62 35 STREET,35 STREET
13541635,04/10/2009 12:00:00 AM,05/27/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,255-39 149 ROAD,149 ROAD
13164240,02/13/2009 12:00:00 AM,03/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,7802 4 AVENUE,4 AVENUE
15161085,10/27/2009 12:00:00 AM,10/27/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,105-28 87 STREET,87 STREET
15623467,12/30/2009 12:00:00 AM,01/10/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,518 MONROE STREET,MONROE STREET
12871010,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,881 5 AVENUE,5 AVENUE
15875740,05/15/2009 12:00:00 AM,06/01/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,14-11 31 DRIVE,31 DRIVE
13275835,03/02/2009 12:00:00 AM,03/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,644 RIVERSIDE DRIVE,RIVERSIDE DRIVE
14448032,07/22/2009 12:00:00 AM,07/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,160-20 99 STREET,99 STREET
14773976,09/01/2009 12:00:00 AM,10/14/2010 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Contrary To LL 58/87(Handicapped Access),,1331 PACIFIC STREET,PACIFIC STREET
14086448,06/02/2009 12:00:00 AM,06/12/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,1302 MADISON AVENUE,MADISON AVENUE
15504332,12/14/2009 12:00:00 AM,12/17/2009 12:00:00 AM,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,522 WEST 159 STREET,WEST 159 STREET
14288092,06/29/2009 12:00:00 AM,06/30/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,674 DAVIS AVENUE,DAVIS AVENUE
14387256,07/15/2009 12:00:00 AM,07/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2200 MORRIS AVENUE,MORRIS AVENUE
13895067,05/06/2009 12:00:00 AM,05/07/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,,
15502646,12/14/2009 12:00:00 AM,12/15/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,165 AUDUBON AVENUE,AUDUBON AVENUE
14518198,08/01/2009 12:00:00 AM,08/01/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,55 OVERLOOK TERRACE,OVERLOOK TERRACE
14199652,06/17/2009 12:00:00 AM,06/18/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,160-11 90 STREET,90 STREET
14734951,08/27/2009 12:00:00 AM,08/27/2009 12:00:00 AM,DOF,Payment Operations,DOF Property - City Rebate,Check Lost or Not Received,Property Address,610 LOUISIANA AVENUE,LOUISIANA AVENUE
15191068,10/30/2009 12:00:00 AM,12/21/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,,66-09 53 AVENUE,53 AVENUE
14959095,09/29/2009 12:00:00 AM,10/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,341 BROADWAY,BROADWAY
14696611,08/21/2009 12:00:00 AM,08/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,2277 ANDREWS AVENUE NORTH,ANDREWS AVENUE NORTH
14467266,07/25/2009 12:00:00 AM,07/27/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street, CLASSON AVENUE,CLASSON AVENUE
15395784,11/30/2009 12:00:00 AM,12/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,107-16 157 STREET,157 STREET
15505188,12/14/2009 12:00:00 AM,12/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14456248,07/24/2009 12:00:00 AM,07/24/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,2312 65 STREET,65 STREET
15052372,10/13/2009 12:00:00 AM,10/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,1121 SHORE PARKWAY,SHORE PARKWAY
15444487,12/07/2009 12:00:00 AM,12/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,518 EAST 138 STREET,EAST 138 STREET
13044275,01/28/2009 12:00:00 AM,02/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,154 EAST 117 STREET,EAST 117 STREET
15422777,12/03/2009 12:00:00 AM,12/08/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,48-06 SKILLMAN AVENUE,SKILLMAN AVENUE
13984107,05/18/2009 12:00:00 AM,05/18/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
13923427,05/10/2009 12:00:00 AM,05/10/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,,
13217540,02/21/2009 12:00:00 AM,02/21/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,772 52 STREET,52 STREET
14350453,07/09/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Defective Hardware,Sidewalk,365 87 STREET,87 STREET
14321082,07/04/2009 12:00:00 AM,07/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,878 EAST 176 STREET,EAST 176 STREET
13298778,03/05/2009 12:00:00 AM,03/12/2009 12:00:00 AM,DOT,Department of Transportation,Broken Parking Meter,Timer Defect - Fast/Fail,Street,4067 BROADWAY,BROADWAY
13772636,04/23/2009 12:00:00 AM,04/29/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,92-18 50 AVENUE,50 AVENUE
15133306,10/22/2009 12:00:00 AM,01/14/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,163 EAST 92 STREET,EAST 92 STREET
14915429,09/22/2009 12:00:00 AM,11/27/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,,
15534457,12/18/2009 12:00:00 AM,01/08/2010 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,24 WEST 55 STREET,WEST 55 STREET
14875386,09/14/2009 12:00:00 AM,09/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
13179573,02/16/2009 12:00:00 AM,02/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,602 EAST 139 STREET,EAST 139 STREET
15876963,10/23/2009 12:00:00 AM,10/23/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,37-40 65 STREET,65 STREET
15572612,12/23/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,272 EAST 39 STREET,EAST 39 STREET
12851947,01/05/2009 12:00:00 AM,01/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2262 85 STREET,85 STREET
14361621,07/08/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, LIBERTY AVENUE,LIBERTY AVENUE
14133750,06/08/2009 12:00:00 AM,06/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1835 GRAND CONCOURSE,GRAND CONCOURSE
13924931,05/10/2009 12:00:00 AM,05/14/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,144-45 41 AVENUE,41 AVENUE
14234471,06/22/2009 12:00:00 AM,07/08/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,160 EAST 26 STREET,EAST 26 STREET
13959905,05/15/2009 12:00:00 AM,07/22/2009 12:00:00 AM,DOE,Central - Department of Education,Teaching/Learning/Instruction,Tutoring,School,260 PLEASANT AVENUE,PLEASANT AVENUE
14002488,05/21/2009 12:00:00 AM,06/11/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,401 4 STREET,4 STREET
14670645,08/18/2009 12:00:00 AM,08/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,416 EAST 73 STREET,EAST 73 STREET
15101924,10/18/2009 12:00:00 AM,11/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,75-17 COMMONWEALTH BOULEVARD,COMMONWEALTH BOULEVARD
13185910,02/17/2009 12:00:00 AM,03/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,880 COLGATE AVENUE,COLGATE AVENUE
15620714,12/30/2009 12:00:00 AM,01/06/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,2332 TILDEN AVENUE,TILDEN AVENUE
15569651,12/22/2009 12:00:00 AM,12/23/2009 12:00:00 AM,DSNY,BCC - Queens East,Snow,15S Re-Plow/Spread/Ice-Snow Cond.,Street,245-11 147 ROAD,147 ROAD
13422003,03/23/2009 12:00:00 AM,03/23/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,444 MARINE AVENUE,MARINE AVENUE
14511432,07/31/2009 12:00:00 AM,08/10/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1479 CROMWELL AVENUE,CROMWELL AVENUE
13215114,02/21/2009 12:00:00 AM,02/25/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,3164 GRAND CONCOURSE,GRAND CONCOURSE
13724227,04/16/2009 12:00:00 AM,04/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1068 RUTLAND ROAD,RUTLAND ROAD
13894731,05/06/2009 12:00:00 AM,05/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,
13873957,05/05/2009 12:00:00 AM,05/05/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,
15349723,11/22/2009 12:00:00 AM,11/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,2325 FOSTER AVENUE,FOSTER AVENUE
15233206,11/05/2009 12:00:00 AM,11/09/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
13400103,03/20/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,9 WEST 137 STREET,WEST 137 STREET
14912251,09/22/2009 12:00:00 AM,10/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,2610 UNIVERSITY AVENUE,UNIVERSITY AVENUE
14993915,10/04/2009 12:00:00 AM,10/05/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,145 2 STREET,2 STREET
14351914,07/09/2009 12:00:00 AM,07/09/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Dumpster - Construction Waste,Sidewalk,,
15090206,10/16/2009 12:00:00 AM,10/23/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,180 BEACH 117 STREET,BEACH 117 STREET
13324359,03/05/2009 12:00:00 AM,03/06/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14110391,06/04/2009 12:00:00 AM,08/31/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,,
14177952,06/14/2009 12:00:00 AM,06/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,322 ROEBLING STREET,ROEBLING STREET
13091013,02/04/2009 12:00:00 AM,03/04/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,201 VARICK STREET,VARICK STREET
13524481,04/08/2009 12:00:00 AM,04/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,1864 LORING PLACE SOUTH,LORING PLACE SOUTH
13228952,02/23/2009 12:00:00 AM,03/16/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,87-55 124 STREET,124 STREET
14822976,09/09/2009 12:00:00 AM,09/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,1354 HANCOCK STREET,HANCOCK STREET
15601464,12/28/2009 12:00:00 AM,12/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1328 PLIMPTON AVENUE,PLIMPTON AVENUE
14765650,08/31/2009 12:00:00 AM,08/31/2009 12:00:00 AM,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,86-29 155 AVENUE,155 AVENUE
14620720,08/11/2009 12:00:00 AM,08/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,605 WEST 182 STREET,WEST 182 STREET
13105411,02/05/2009 12:00:00 AM,02/08/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,793 ST JOHNS PLACE,ST JOHNS PLACE
13289510,03/04/2009 12:00:00 AM,03/20/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,263 EAST FORDHAM ROAD,EAST FORDHAM ROAD
15379897,11/27/2009 12:00:00 AM,12/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,5510 13 AVENUE,13 AVENUE
13305243,03/06/2009 12:00:00 AM,03/12/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,196 SPRING STREET,SPRING STREET
13190384,02/18/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,,
13185715,02/17/2009 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,104-62 123 STREET,123 STREET
15287702,11/13/2009 12:00:00 AM,11/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,1981 MARMION AVENUE,MARMION AVENUE
13180997,02/17/2009 12:00:00 AM,02/17/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
14200415,06/17/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,3074 FULTON STREET,FULTON STREET
13377572,03/17/2009 12:00:00 AM,04/02/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Paid in Advance,,2 EAST 42 STREET,EAST 42 STREET
14399585,07/16/2009 12:00:00 AM,07/21/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,2210 UNIVERSITY AVENUE,UNIVERSITY AVENUE
13401783,03/20/2009 12:00:00 AM,04/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,108 HARRISON PLACE,HARRISON PLACE
14865523,09/15/2009 12:00:00 AM,09/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,312 EAST 140 STREET,EAST 140 STREET
14625254,08/12/2009 12:00:00 AM,08/13/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,4417 AVENUE M,AVENUE M
13906455,05/07/2009 12:00:00 AM,05/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,1490 BEDFORD AVENUE,BEDFORD AVENUE
12967173,01/19/2009 12:00:00 AM,02/04/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,House/Property Damaged,,660 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE
15141760,10/23/2009 12:00:00 AM,10/23/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,
15848764,08/12/2009 12:00:00 AM,08/12/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,102 GREENE STREET,GREENE STREET
13465488,03/30/2009 12:00:00 AM,07/17/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,410 BARD AVENUE,BARD AVENUE
14805432,09/06/2009 12:00:00 AM,09/07/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk, EAST 111 STREET,EAST 111 STREET
14016962,05/22/2009 12:00:00 AM,05/23/2009 12:00:00 AM,DSNY,Queens East 12,Sanitation Condition,12 Dead Animals,Sidewalk,119-70 LONG STREET,LONG STREET
13157706,02/12/2009 12:00:00 AM,06/22/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,42-55 77 STREET,77 STREET
13560653,04/14/2009 12:00:00 AM,04/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,94-26 HOLLIS COURT BOULEVARD,HOLLIS COURT BOULEVARD
14263138,06/25/2009 12:00:00 AM,06/25/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
