Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Address,Street Name
13264523,02/28/2009 12:00:00 AM,03/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,15 CROOKE AVENUE,CROOKE AVENUE
15844285,11/16/2009 12:00:00 AM,07/22/2010 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,,583 PARK AVENUE,PARK AVENUE
14665608,08/17/2009 12:00:00 AM,08/17/2009 12:00:00 AM,DSNY,BCC - Brooklyn South,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,,
14367224,07/12/2009 12:00:00 AM,07/12/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,
15877162,03/06/2009 12:00:00 AM,03/06/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,22-11 23 STREET,23 STREET
13228992,02/23/2009 12:00:00 AM,03/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,88-01 238 STREET,238 STREET
15489200,12/12/2009 12:00:00 AM,12/12/2009 12:00:00 AM,NYPD,New York City Police Department,Homeless Encampment,,Residential Building/House,180 PARK PLACE,PARK PLACE
14889096,09/18/2009 12:00:00 AM,07/02/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,3132 PERRY AVENUE,PERRY AVENUE
14365724,07/11/2009 12:00:00 AM,07/11/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,57-19 134 STREET,134 STREET
12852495,01/05/2009 12:00:00 AM,01/05/2009 12:00:00 AM,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,342 HERZL STREET,HERZL STREET
14860232,09/14/2009 12:00:00 AM,09/14/2009 12:00:00 AM,DSNY,Queens East 12,Derelict Vehicles,14 Derelict Vehicles,Street,,
14942258,09/26/2009 12:00:00 AM,09/26/2009 12:00:00 AM,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,113 WASHINGTON PLACE,WASHINGTON PLACE
15526127,12/17/2009 12:00:00 AM,12/17/2009 12:00:00 AM,NYPD,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,,
14831984,09/10/2009 12:00:00 AM,10/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,3065 GRAND CONCOURSE,GRAND CONCOURSE
13048353,01/30/2009 12:00:00 AM,01/30/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Snow or Ice,Park,,
15530440,12/17/2009 12:00:00 AM,12/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2240 7 AVENUE,7 AVENUE
13829902,04/29/2009 12:00:00 AM,05/05/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,3264 GRISWOLD AVENUE,GRISWOLD AVENUE
14151185,06/10/2009 12:00:00 AM,06/15/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,1437 74 STREET,74 STREET
15596388,12/27/2009 12:00:00 AM,12/27/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,120-24 229 STREET,229 STREET
14469387,07/26/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,80-23 192 STREET,192 STREET
13284264,03/03/2009 12:00:00 AM,03/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,1726 58 STREET,58 STREET
14731105,08/26/2009 12:00:00 AM,09/09/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,228 AUDUBON AVENUE,AUDUBON AVENUE
12853833,01/05/2009 12:00:00 AM,03/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,368 EAST 155 STREET,EAST 155 STREET
12938597,01/14/2009 12:00:00 AM,01/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
13081729,02/02/2009 12:00:00 AM,02/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,1718 EAST 5 STREET,EAST 5 STREET
13295056,03/04/2009 12:00:00 AM,03/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,575 GRAND AVENUE,GRAND AVENUE
13528912,04/08/2009 12:00:00 AM,04/10/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,
14457209,07/24/2009 12:00:00 AM,07/24/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,290 6 AVENUE,6 AVENUE
14044271,05/27/2009 12:00:00 AM,05/27/2009 12:00:00 AM,DOT,Department of Transportation,Sidewalk Condition,Dismiss Violation Owner Fixed,Sidewalk,107-01 220 STREET,220 STREET
15057031,10/13/2009 12:00:00 AM,06/10/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,153-02 32 AVENUE,32 AVENUE
15063182,10/14/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,753 ONDERDONK AVENUE,ONDERDONK AVENUE
14613850,08/10/2009 12:00:00 AM,08/15/2009 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Private Carting (AD4)",,,
13374878,03/16/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water Conservation,"Wasting Faucets, Sinks, Etc. - Private Residence (CAR)",,3901 HYLAN BOULEVARD,HYLAN BOULEVARD
13481949,04/01/2009 12:00:00 AM,04/07/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
13263920,02/28/2009 12:00:00 AM,03/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2863 DEWEY AVENUE,DEWEY AVENUE
12910740,01/12/2009 12:00:00 AM,01/19/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,,
14616599,08/11/2009 12:00:00 AM,08/31/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Asbestos,,3+ Family Apartment Building,350 WEST 47 STREET,WEST 47 STREET
12936832,01/15/2009 12:00:00 AM,01/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,86-16 208 STREET,208 STREET
13931773,05/11/2009 12:00:00 AM,05/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,902 43 STREET,43 STREET
15861955,01/07/2009 12:00:00 AM,01/07/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,117 SHERIDAN AVENUE,SHERIDAN AVENUE
13773316,04/23/2009 12:00:00 AM,05/07/2009 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,6701 COLONIAL ROAD,COLONIAL ROAD
14911791,09/22/2009 12:00:00 AM,09/26/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,2327 GRAND CONCOURSE,GRAND CONCOURSE
13019103,01/25/2009 12:00:00 AM,01/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,451 EAST 22 STREET,EAST 22 STREET
13878382,05/05/2009 12:00:00 AM,05/11/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,CARBON MONOXIDE,RESIDENTIAL BUILDING,1029 BELMONT AVENUE,BELMONT AVENUE
13089903,02/03/2009 12:00:00 AM,02/03/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,,
15092077,10/17/2009 12:00:00 AM,11/09/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
15378388,11/27/2009 12:00:00 AM,12/05/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,2600 DECATUR AVENUE,DECATUR AVENUE
14385918,07/14/2009 12:00:00 AM,07/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1228 GRAND CONCOURSE,GRAND CONCOURSE
14804178,09/06/2009 12:00:00 AM,06/23/2011 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
15303107,11/16/2009 12:00:00 AM,11/16/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,,
13356968,03/13/2009 12:00:00 AM,04/06/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,238 EAST 116 STREET,EAST 116 STREET
15566080,12/22/2009 12:00:00 AM,12/24/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1290 GRAND CONCOURSE,GRAND CONCOURSE
15446250,12/07/2009 12:00:00 AM,12/28/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,1402 AVENUE K,AVENUE K
14369711,07/12/2009 12:00:00 AM,07/12/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,411 3 AVENUE,3 AVENUE
13465297,03/30/2009 12:00:00 AM,06/08/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,354 MCGUINESS BOULEVARD,MCGUINESS BOULEVARD
14369617,07/11/2009 12:00:00 AM,08/25/2009 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,63-50 79 STREET,79 STREET
14045781,05/28/2009 12:00:00 AM,05/28/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,,
14280425,06/28/2009 12:00:00 AM,07/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,3102 NEWKIRK AVENUE,NEWKIRK AVENUE
15144390,10/24/2009 12:00:00 AM,10/28/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,,
15626530,12/30/2009 12:00:00 AM,12/31/2009 12:00:00 AM,DSNY,BCC - Queens East,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,,
15339966,11/20/2009 12:00:00 AM,11/30/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,257-44 147 DRIVE,147 DRIVE
13939181,05/12/2009 12:00:00 AM,05/21/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,450 49 STREET,49 STREET
14840698,09/11/2009 12:00:00 AM,09/16/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,1236 PACIFIC STREET,PACIFIC STREET
15257425,11/09/2009 12:00:00 AM,11/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,1314 LAFAYETTE AVENUE,LAFAYETTE AVENUE
13443070,03/26/2009 12:00:00 AM,04/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,514 WEST 135 STREET,WEST 135 STREET
12935015,01/15/2009 12:00:00 AM,01/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,110 SHORE BOULEVARD,SHORE BOULEVARD
15354174,11/23/2009 12:00:00 AM,12/01/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,3840 ORLOFF AVENUE,ORLOFF AVENUE
14571174,01/22/2009 12:00:00 AM,03/18/2009 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,426 ROCKAWAY AVENUE,ROCKAWAY AVENUE
15183064,10/29/2009 12:00:00 AM,11/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,165 ST MARKS PLACE,ST MARKS PLACE
13006527,01/23/2009 12:00:00 AM,01/24/2009 12:00:00 AM,DSNY,BCC - Queens West,Missed Collection (All Materials),1 Missed Collection,Sidewalk,67-01 ELIOT AVENUE,ELIOT AVENUE
13921664,05/09/2009 12:00:00 AM,05/09/2009 12:00:00 AM,DSNY,BCC - Manhattan,Sanitation Condition,12 Dead Animals,Sidewalk, OVERLOOK TERRACE,OVERLOOK TERRACE
14717431,08/24/2009 12:00:00 AM,11/04/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,,
14919119,09/23/2009 12:00:00 AM,09/23/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,138-40 63 AVENUE,63 AVENUE
14942936,09/27/2009 12:00:00 AM,09/28/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,111 FRONT STREET,FRONT STREET
15183068,10/29/2009 12:00:00 AM,11/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,1110 FTELEY AVENUE,FTELEY AVENUE
14946932,09/28/2009 12:00:00 AM,10/14/2009 12:00:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,69-08 WOODSIDE AVENUE,WOODSIDE AVENUE
14699616,08/21/2009 12:00:00 AM,10/21/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,257-08 HILLSIDE AVENUE,HILLSIDE AVENUE
15236418,11/06/2009 12:00:00 AM,11/07/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,2441 EAST 12 STREET,EAST 12 STREET
12854236,01/05/2009 12:00:00 AM,01/14/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
13396884,03/19/2009 12:00:00 AM,03/19/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
14265667,06/26/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Animal Odor,1-2 Family Dwelling,20-27 121 STREET,121 STREET
15268356,11/10/2009 12:00:00 AM,11/12/2009 12:00:00 AM,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,1092 DEKALB AVENUE,DEKALB AVENUE
13246480,02/25/2009 12:00:00 AM,02/25/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,1553 WATSON AVENUE,WATSON AVENUE
14018345,05/22/2009 12:00:00 AM,05/24/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,,
13260564,02/27/2009 12:00:00 AM,03/05/2009 12:00:00 AM,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,225-15 88 AVENUE,88 AVENUE
12871624,01/07/2009 12:00:00 AM,01/08/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,662 BURKE AVENUE,BURKE AVENUE
13212588,02/20/2009 12:00:00 AM,02/20/2009 12:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,570 48 STREET,48 STREET
15519794,12/16/2009 12:00:00 AM,12/17/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,1534 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE
14476845,07/27/2009 12:00:00 AM,08/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,2890 NOSTRAND AVENUE,NOSTRAND AVENUE
13153614,02/12/2009 12:00:00 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,Street,63-34 DIETERLE CRESCENT,DIETERLE CRESCENT
13792486,04/25/2009 12:00:00 AM,05/04/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,1040 BOYNTON AVENUE,BOYNTON AVENUE
14135907,06/08/2009 12:00:00 AM,06/08/2009 12:00:00 AM,DSNY,BCC - Manhattan,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,201 WEST 87 STREET,WEST 87 STREET
12886689,01/09/2009 12:00:00 AM,03/03/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,3215 HULL AVENUE,HULL AVENUE
14339667,07/07/2009 12:00:00 AM,07/07/2009 12:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Mast Arm,,,
14866656,09/15/2009 12:00:00 AM,09/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,139 ST PAULS AVENUE,ST PAULS AVENUE
14765972,08/31/2009 12:00:00 AM,03/05/2010 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Sunken/Damaged/Raised (SB1),,536 RICHMOND TERRACE,RICHMOND TERRACE
14696754,08/21/2009 12:00:00 AM,08/29/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,788 FOX STREET,FOX STREET
13174001,02/15/2009 12:00:00 AM,02/19/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,318 PROSPECT AVENUE,PROSPECT AVENUE
14266017,06/26/2009 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot, JEWETT AVENUE,JEWETT AVENUE
14994137,10/04/2009 12:00:00 AM,10/05/2009 12:00:00 AM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,104 EAST BROADWAY,EAST BROADWAY
14547264,08/05/2009 12:00:00 AM,08/27/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,151 WEIRFIELD STREET,WEIRFIELD STREET
13859712,05/03/2009 12:00:00 AM,05/04/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,
15334769,11/19/2009 12:00:00 AM,11/23/2009 12:00:00 AM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,,
13878127,05/05/2009 12:00:00 AM,05/07/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,560 EUCLID AVENUE,EUCLID AVENUE
15388403,11/29/2009 12:00:00 AM,11/30/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,693 EAST 189 STREET,EAST 189 STREET
13071749,02/01/2009 12:00:00 AM,02/02/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,759 EASTERN PARKWAY,EASTERN PARKWAY
15501885,12/14/2009 12:00:00 AM,12/15/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,241-25 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE
15233274,11/05/2009 12:00:00 AM,01/07/2010 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,,
15098669,10/18/2009 12:00:00 AM,10/18/2009 12:00:00 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,104-48 38 AVENUE,38 AVENUE
12940692,01/16/2009 12:00:00 AM,01/20/2009 12:00:00 AM,DOE,Central - Department of Education,Discipline and Suspension,Suspension Process,School,2500 NOSTRAND AVENUE,NOSTRAND AVENUE
13333057,03/10/2009 12:00:00 AM,05/04/2009 12:00:00 AM,DOB,Department of Buildings,Miscellaneous Categories,FDNY Referral - Pilot,,715 WEST 175 STREET,WEST 175 STREET
15042711,10/11/2009 12:00:00 AM,10/12/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,70-07 31 AVENUE,31 AVENUE
14671903,08/18/2009 12:00:00 AM,08/20/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2075 5 AVENUE,5 AVENUE
15221307,11/04/2009 12:00:00 AM,11/18/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,2132 WALLACE AVENUE,WALLACE AVENUE
13973245,05/17/2009 12:00:00 AM,06/07/2009 12:00:00 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,,
14684320,08/19/2009 12:00:00 AM,09/14/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,221 BEACH 87 STREET,BEACH 87 STREET
13138391,02/10/2009 12:00:00 AM,03/17/2009 12:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,2170 8 AVENUE,8 AVENUE
15303172,11/16/2009 12:00:00 AM,05/08/2010 12:00:00 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,1195 EAST 7 STREET,EAST 7 STREET
14356474,07/09/2009 12:00:00 AM,07/22/2009 12:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,3735 NEPTUNE AVENUE,NEPTUNE AVENUE
13125547,02/08/2009 12:00:00 AM,02/13/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,65-06 MYRTLE AVENUE,MYRTLE AVENUE
15600716,12/28/2009 12:00:00 AM,12/31/2009 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,68 PATCHEN AVENUE,PATCHEN AVENUE
14643890,08/15/2009 12:00:00 AM,08/15/2009 12:00:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk, GARFIELD STREET,GARFIELD STREET
14614717,08/10/2009 12:00:00 AM,08/12/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,1465 BRONX RIVER AVENUE,BRONX RIVER AVENUE
15397516,11/26/2009 12:00:00 AM,11/27/2009 12:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,, 2 AVENUE,2 AVENUE
15592306,12/26/2009 12:00:00 AM,01/07/2010 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,2720 FOSTER AVENUE,FOSTER AVENUE
15864259,07/27/2009 12:00:00 AM,08/31/2009 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3595 BEDFORD AVENUE,BEDFORD AVENUE
14851747,09/14/2009 12:00:00 AM,10/09/2009 12:00:00 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,,
14191887,06/16/2009 12:00:00 AM,06/16/2009 12:00:00 AM,NYPD,New York City Police Department,Urinating in Public,,Store/Commercial,1101 PACIFIC STREET,PACIFIC STREET
